Year,Compant,Job Title,Annual Salary,Location,Years of Experience,Gender,Masters Degree,Bachelors Degree,Doctorate Degree,Highschool,Some College,Education
2021,LinkedIn,Data Scientist,344000,"Sunnyvale, CA",5,Female,0,0,1,0,0,PhD
2021,Booking.com,Data Scientist,147000,"Amsterdam, NH, Netherlands",6,Female,1,0,0,0,0,Master's Degree
2021,PayPal,Data Scientist,310000,"San Jose, CA",6,Male,1,0,0,0,0,Master's Degree
2021,Google,Business Analyst,90000,"Mountain View, CA",5,Male,1,0,0,0,0,Master's Degree
2021,AIG,Business Analyst,102000,"Los Angeles, CA",11,Male,1,0,0,0,0,Master's Degree
2021,DoorDash,Data Scientist,315000,"San Francisco, CA",5,Male,0,1,0,0,0,Bachelor's Degree
2021,Shopify,Data Scientist,113000,"Toronto, ON, Canada",3,Female,0,0,1,0,0,PhD
2020,Microsoft,Data Scientist,162000,"Redmond, WA",3,Female,0,0,0,0,0,NA
2020,Microsoft,Data Scientist,142000,"Redmond, WA",2,Male,0,0,1,0,0,PhD
2020,Microsoft,Data Scientist,100000,"Hyderabad, AP, India",14,Male,1,0,1,0,0,Master's Degree
2021,Amazon,Data Scientist,205000,"Seattle, WA",6,Male,0,1,0,0,0,Bachelor's Degree
2021,IBM,Data Scientist,115000,"Austin, TX",2,Male,0,1,0,0,0,Bachelor's Degree
2021,IBM,Data Scientist,73000,"Rochester, MN",2,Male,0,1,0,0,0,Bachelor's Degree
2020,Facebook,Data Scientist,157000,"Menlo Park, CA",0,Female,1,0,0,0,0,Master's Degree
2021,Amazon,Data Scientist,203000,"Seattle, WA",0,Female,1,0,0,0,0,Master's Degree
2021,Visa,Data Scientist,173000,"Foster City, CA",1,Female,0,0,1,0,0,PhD
2021,ASML,Business Analyst,128000,"Wilton, CT",5,Male,1,0,0,0,0,Master's Degree
2021,PayPal,Data Scientist,190000,"San Jose, CA",3,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Data Scientist,163000,"Seattle, WA",5,Male,1,0,0,0,0,Master's Degree
2021,CVS Health,Data Scientist,100000,"Chicago, IL",1,Male,0,0,1,0,0,PhD
2021,Intel,Data Scientist,174000,"Hillsboro, OR",5,Male,0,1,0,0,0,Bachelor's Degree
2021,Goldman Sachs,Business Analyst,200000,"New York, NY",12,Female,1,0,0,0,0,Master's Degree
2021,Walmart,Data Scientist,120000,"Bentonville, AR",5,Male,1,0,0,0,0,Master's Degree
2020,Twitter,Data Scientist,279000,"San Francisco, CA",4,Male,1,0,0,0,0,Master's Degree
2020,Goldman Sachs,Data Scientist,300000,"New York, NY",3,Male,0,0,1,0,0,PhD
2021,Verizon,Data Scientist,538000,"Basking Ridge, NJ",14,Male,0,0,1,0,0,PhD
2021,Adobe,Business Analyst,125000,"San Francisco, CA",2,Female,0,1,0,0,0,Bachelor's Degree
2021,Shopify,Data Scientist,87000,"Ottawa, ON, Canada",0,Male,0,1,0,0,0,Bachelor's Degree
2021,Genentech,Data Scientist,260000,"South San Francisco, CA",7,Male,1,0,0,0,0,Master's Degree
2021,Sony,Data Scientist,25000,"Bangalore, KA, India",6,Male,1,0,0,0,0,Master's Degree
2021,John Deere,Business Analyst,112000,"Augusta, GA",9,Male,0,1,0,0,0,Bachelor's Degree
2021,Nielsen,Business Analyst,70000,"Hong Kong, HK, Hong Kong (SAR)",9,Female,1,0,0,0,0,Master's Degree
2021,Liberty Mutual,Data Scientist,204000,"Boston, MA",7,Male,0,0,1,0,0,PhD
2021,BNP Paribas,Business Analyst,123000,"New York, NY",1,Female,0,1,0,0,0,Bachelor's Degree
2021,Capital One,Data Scientist,148000,"Plano, TX",4,Male,1,0,0,0,0,Master's Degree
2021,Microsoft,Data Scientist,182000,"Redmond, WA",7,Male,0,0,1,0,0,PhD
2021,Google,Data Scientist,205000,"Mountain View, CA",7,Female,0,0,0,0,0,NA
2021,Zappos,Data Scientist,130000,"Las Vegas, NV",3,Male,0,1,0,0,0,Bachelor's Degree
2021,Amazon,Data Scientist,214000,"Seattle, WA",4,Male,0,1,0,0,0,Bachelor's Degree
2021,Capgemini,Data Scientist,400000,"San Antonio, TX",25,Male,0,0,1,0,0,PhD
2021,Verily Life Sciences,Data Scientist,210000,"South San Francisco, CA",0,Male,0,0,1,0,0,PhD
2021,Expedia,Data Scientist,102000,"London, EN, United Kingdom",6,Male,0,0,1,0,0,PhD
2021,Walmart,Data Scientist,139000,"Dallas, TX",1,Male,1,0,0,0,0,Master's Degree
2021,Stitch Fix,Data Scientist,580000,"San Francisco, CA",16,Male,0,0,1,0,0,PhD
2021,MUFG,Business Analyst,85000,"Charlotte, NC",2,Female,1,0,0,0,0,Master's Degree
2021,Indeed,Data Scientist,210000,"New York, NY",3,Female,1,0,0,0,0,Master's Degree
2021,CVS Health,Data Scientist,167000,"Woonsocket, RI",7,Male,1,0,0,0,0,Master's Degree
2021,Twitter,Business Analyst,185000,"San Francisco, CA",3,Female,1,0,0,0,0,Master's Degree
2021,Walmart Labs,Data Scientist,322000,"Sunnyvale, CA",4,Female,1,0,0,0,0,Master's Degree
2021,SAP,Business Analyst,96000,"Newtown Square, PA",6,Male,0,1,0,0,0,Bachelor's Degree
2021,Grubhub,Business Analyst,95000,"Chicago, IL",6,Female,0,0,0,0,0,NA
2021,Wayfair,Data Scientist,168000,"Boston, MA",2,Male,0,0,1,0,0,PhD
2021,Apple,Data Scientist,225000,"Cupertino, CA",8,Male,0,1,0,0,0,Bachelor's Degree
2021,Adobe,Data Scientist,195000,"San Jose, CA",2,Male,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,246000,"Menlo Park, CA",2,Male,0,0,1,0,0,PhD
2021,Allstate,Data Scientist,100000,"Dallas, TX",4,Female,0,0,1,0,0,PhD
2021,Wayfair,Business Analyst,89000,"Boston, MA",3,Female,0,1,0,0,0,Bachelor's Degree
2021,Merck,Data Scientist,148000,"San Francisco, CA",4,Male,1,0,0,0,0,Master's Degree
2021,EPAM Systems,Data Scientist,37000,"Warsaw, MZ, Poland",1,Female,0,1,0,0,0,Bachelor's Degree
2021,Convoy,Business Analyst,65000,"Seattle, WA",10,Female,0,1,0,0,0,Bachelor's Degree
2021,microsoft,Data Scientist,176000,"Seattle, WA",7,Female,0,1,0,0,0,Bachelor's Degree
2021,JPMorgan Chase,Data Scientist,137000,"New York, NY",3,Male,1,0,0,0,0,Master's Degree
2021,Ford Motor,Business Analyst,79000,"Dearborn, MI",1,Female,0,1,0,0,0,Bachelor's Degree
2021,Intel,Data Scientist,111000,"Chandler, AZ",6,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Data Scientist,180000,"Seattle, WA",1,Other,0,0,1,0,0,PhD
2021,Facebook,Data Scientist,297000,"Menlo Park, CA",5,Male,0,0,1,0,0,PhD
2021,Google,Data Scientist,199000,"Mountain View, CA",0,Male,0,0,1,0,0,PhD
2021,Amazon,Business Analyst,91000,"Munich, BY, Germany",1,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Business Analyst,91000,"Munich, BY, Germany",1,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Data Scientist,230000,"Cambridge, MA",8,Female,1,0,0,0,0,Master's Degree
2021,Alibaba,Data Scientist,229000,"Tel Aviv, TA, Israel",5,Male,1,0,0,0,0,Master's Degree
2021,Booz Allen Hamilton,Data Scientist,113000,"Washington, DC",5,Male,0,1,0,0,0,Bachelor's Degree
2021,goPuff,Business Analyst,92000,"Philadelphia, PA",3,Male,1,0,0,0,0,Master's Degree
2021,Zappos,Data Scientist,119000,"Las Vegas, NV",3,Male,1,0,0,0,0,Master's Degree
2021,Grubhub,Data Scientist,210000,"Raleigh, NC",9,Male,0,0,1,0,0,PhD
2021,Amazon,Data Scientist,165000,"Seattle, WA",3,Male,0,0,1,0,0,PhD
2021,Google,Data Scientist,332000,"New York, NY",5,Male,0,0,1,0,0,PhD
2021,Discover,Data Scientist,120000,"Chicago, IL",4,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Data Scientist,270000,"Seattle, WA",5,Male,1,0,0,0,0,Master's Degree
2021,Dream11,Data Scientist,190000,"Mumbai, MH, India",13,Male,0,1,0,0,0,Bachelor's Degree
2021,PayPal,Data Scientist,170000,"Stockholm, ST, Sweden",7,Female,1,0,0,0,0,Master's Degree
2021,PayPal,Data Scientist,60000,"Bangalore, KA, India",7,Male,1,0,0,0,0,Master's Degree
2021,Zulily,Business Analyst,99000,"Seattle, WA",3,Female,0,1,0,0,0,Bachelor's Degree
2021,Walmart Labs,Data Scientist,360000,"Bangalore, KA, India",20,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Data Scientist,172000,"Los Angeles, CA",7,Male,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,211000,"Tel Aviv, TA, Israel",8,Male,1,0,0,0,0,Master's Degree
2021,Oracle,Data Scientist,153000,"Tel Aviv, TA, Israel",8,Male,1,0,0,0,0,Master's Degree
2021,eBay,Business Analyst,48000,"London, EN, United Kingdom",1,Male,0,1,0,0,0,Bachelor's Degree
2021,Accenture,Business Analyst,17000,"Kuala Lumpur, KL, Malaysia",2,Male,1,0,0,0,0,Master's Degree
2021,Morgan Stanley,Business Analyst,130000,"New York, NY",0,Male,0,1,0,0,0,Bachelor's Degree
2021,Accenture,Business Analyst,90000,"Dallas, TX",0,Female,0,1,0,0,0,Bachelor's Degree
2021,Microsoft,Data Scientist,69000,"Hyderabad, AP, India",7,Male,0,1,0,0,0,Bachelor's Degree
2021,Zillow,Data Scientist,305000,"Seattle, WA",5,Male,0,1,0,0,0,Bachelor's Degree
2021,Apple,Data Scientist,152000,"San Francisco, CA",9,Female,1,0,0,0,0,Master's Degree
2021,Expedia,Data Scientist,182000,"Seattle, WA",2,Female,0,0,1,0,0,PhD
2021,Wayfair,Data Scientist,185000,"Boston, MA",2,Male,0,0,1,0,0,PhD
2021,Amazon,Business Analyst,133000,"Seattle, WA",5,Male,0,1,0,0,0,Bachelor's Degree
2021,RingCentral,Business Analyst,170000,"San Francisco, CA",12,Male,0,1,0,0,0,Bachelor's Degree
2021,Facebook,Business Analyst,140000,"New York, NY",3,Female,0,1,0,0,0,Bachelor's Degree
2021,UBS,Data Scientist,170000,"New York, NY",4,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Business Analyst,79000,"Seattle, WA",3,Female,0,1,0,0,0,Bachelor's Degree
2021,Deloitte,Data Scientist,108000,"New York, NY",3,Male,1,0,0,0,0,Master's Degree
2021,Wells Fargo,Data Scientist,179000,"Charlotte, NC",2,Male,0,0,1,0,0,PhD
2021,Expedia,Data Scientist,53000,"Gurgaon, HR, India",6,Male,0,1,0,0,0,Bachelor's Degree
2021,Shopify,Data Scientist,115000,"Montreal, QC, Canada",2,Female,1,0,0,0,0,Master's Degree
2021,Cisco,Business Analyst,86000,"San Francisco, CA",0,Female,0,1,0,0,0,Bachelor's Degree
2021,Deloitte Consulting,Business Analyst,70000,"Pittsburgh, PA",1,Male,1,0,0,0,0,Master's Degree
2021,Cisco,Business Analyst,86000,"San Jose, CA",1,Female,0,1,0,0,0,Bachelor's Degree
2021,eBay,Data Scientist,205000,"San Jose, CA",2,Male,1,0,0,0,0,Master's Degree
2021,eBay,Data Scientist,205000,"San Jose, CA",2,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Data Scientist,225000,"Atlanta, GA",7,Male,1,0,0,0,0,Master's Degree
2021,Microsoft,Data Scientist,210000,"Redmond, UT",2,Male,0,0,0,0,0,NA
2021,Southwest Airlines,Data Scientist,108000,"Dallas, TX",7,Male,0,1,0,0,0,Bachelor's Degree
2021,Microsoft,Business Analyst,172000,"Seattle, WA",5,Female,0,1,0,0,0,Bachelor's Degree
2021,Google,Business Analyst,197000,"San Francisco, CA",5,Male,1,0,0,0,0,Master's Degree
2021,IBM,Data Scientist,110000,"San Jose, CA",2,Female,0,1,0,0,0,Bachelor's Degree
2021,Yahoo,Business Analyst,280000,"San Francisco, CA",14,Male,0,1,0,0,0,Bachelor's Degree
2021,Ernst and Young,Data Scientist,129000,"Dallas, TX",6,Male,1,0,0,0,0,Master's Degree
2021,Google,Business Analyst,300000,"Sunnyvale, CA",12,Male,1,0,0,0,0,Master's Degree
2021,Booz Allen Hamilton,Data Scientist,120000,"Arlington, VA",5,Male,0,1,0,0,0,Bachelor's Degree
2021,Lockheed Martin,Data Scientist,221000,"King of Prussia, PA",14,Male,0,0,1,0,0,PhD
2021,Salesforce,Business Analyst,33000,"Hyderabad, TS, India",11,Male,1,0,0,0,0,Master's Degree
2021,Stitch Fix,Data Scientist,409000,"San Diego, CA",9,Male,0,0,1,0,0,PhD
2021,Blue Yonder,Data Scientist,157000,"Dallas, TX",7,Male,1,0,0,0,0,Master's Degree
2021,Google,Business Analyst,275000,"Sunnyvale, CA",16,Male,0,1,0,0,0,Bachelor's Degree
2021,Allstate,Data Scientist,152000,"Chicago, IL",6,Male,0,0,1,0,0,PhD
2021,Facebook,Data Scientist,185000,"San Francisco, CA",4,Female,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,300000,"Seattle, WA",17,Male,0,1,0,0,0,Bachelor's Degree
2021,Google,Data Scientist,264000,"Mountain View, CA",8,Female,1,0,0,0,0,Master's Degree
2021,LinkedIn,Data Scientist,261000,"Mountain View, CA",8,Male,0,0,1,0,0,PhD
2021,Google,Data Scientist,262000,"Mountain View, CA",12,Male,0,1,0,0,0,Bachelor's Degree
2021,Amazon,Business Analyst,131000,"Seattle, WA",3,Male,1,0,0,0,0,Master's Degree
2021,Grab,Data Scientist,101000,"Singapore, SG, Singapore",4,Male,0,1,0,0,0,Bachelor's Degree
2021,Google,Business Analyst,173000,"Sunnyvale, CA",5,Male,0,1,0,0,0,Bachelor's Degree
2021,Expedia,Business Analyst,121000,"Seattle, WA",0,Male,0,1,0,0,0,Bachelor's Degree
2021,Google,Business Analyst,191000,"Redwood City, CA",4,Female,0,1,0,0,0,Bachelor's Degree
2021,Goldman Sachs,Data Scientist,200000,"Hong Kong, HK, Hong Kong (SAR)",3,Male,1,0,0,0,0,Master's Degree
2021,Fidelity Investments,Data Scientist,189000,"Jersey City, NJ",8,Male,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,257000,"Austin, TX",3,Male,0,0,1,0,0,PhD
2021,Uber,Data Scientist,372000,"San Francisco, CA",2,Male,1,0,0,0,0,Master's Degree
2021,Uber,Data Scientist,251000,"San Francisco, CA",4,Male,0,1,0,0,0,Bachelor's Degree
2021,Google,Data Scientist,252000,"Mountain View, CA",2,Male,0,0,1,0,0,PhD
2021,Deloitte,Data Scientist,133000,"Washington, DC",5,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Data Scientist,230000,"Seattle, WA",5,Male,1,0,0,0,0,Master's Degree
2021,Google,Business Analyst,199000,"Mountain View, CA",7,Female,0,1,0,0,0,Bachelor's Degree
2021,Salesforce,Data Scientist,185000,"New York, NY",5,Female,1,0,0,0,0,Master's Degree
2021,Northrop Grumman,Data Scientist,156000,"Huntsville, AL",13,Male,0,0,1,0,0,PhD
2021,L3Harris Technologies,Business Analyst,106000,"Melbourne, FL",10,Male,1,0,0,0,0,Master's Degree
2021,Google,Business Analyst,179000,"Mountain View, CA",2,Female,1,0,0,0,0,Master's Degree
2021,Google,Business Analyst,270000,"San Francisco, CA",5,Male,1,0,0,0,0,Master's Degree
2021,Microsoft,Data Scientist,165000,"Seattle, WA",5,Male,0,1,0,0,0,Bachelor's Degree
2021,Micron Technology,Data Scientist,65000,"Taichung City, TP, Taiwan",10,Male,1,0,0,0,0,Master's Degree
2021,Trend Micro,Data Scientist,44000,"Taipei, TP, Taiwan",3,Female,1,0,0,0,0,Master's Degree
2021,Walmart Labs,Data Scientist,337000,"Hoboken, NJ",6,Male,1,0,0,0,0,Master's Degree
2021,Fidelity Investments,Data Scientist,26000,"Bangalore, KA, India",8,Male,0,1,0,0,0,Bachelor's Degree
2021,Capital One,Data Scientist,105000,"Washington, VA",2,Male,1,0,0,0,0,Master's Degree
2021,Apple,Data Scientist,265000,"Cupertino, CA",6,Male,1,0,0,0,0,Master's Degree
2021,IBM,Data Scientist,132000,"Seattle, WA",1,Male,0,0,1,0,0,PhD
2021,Google,Business Analyst,340000,"San Francisco, CA",7,Male,0,1,0,0,0,Bachelor's Degree
2021,Amazon,Data Scientist,179000,"Seattle, WA",2,Male,1,0,0,0,0,Master's Degree
2021,Deloitte,Business Analyst,91000,"Pittsburgh, PA",10,Male,1,0,0,0,0,Master's Degree
2021,Nielsen,Data Scientist,132000,"Chicago, IL",0,Male,0,0,1,0,0,PhD
2021,Amazon.com,Data Scientist,163000,"Seattle, WA",10,Male,0,0,0,0,1,Some College
2021,Facebook,Data Scientist,225000,"New York, NY",4,Male,1,0,0,0,0,Master's Degree
2021,Glassdoor,Data Scientist,209000,"Mill Valley, CA",7,Male,0,0,1,0,0,PhD
2021,Amazon,Business Analyst,135000,"Seattle, WA",4,Male,1,0,0,0,0,Master's Degree
2021,First Republic bank,Business Analyst,190000,"San Francisco, CA",15,Female,0,1,0,0,0,Bachelor's Degree
2021,Airbnb,Data Scientist,254000,"San Francisco, CA",2,Female,1,0,0,0,0,Master's Degree
2021,Northrop Grumman,Data Scientist,187000,"Huntsville, AL",13,Male,0,0,1,0,0,PhD
2021,Facebook,Data Scientist,291000,"New York, NY",4,Male,0,1,0,0,0,Bachelor's Degree
2021,Amazon,Business Analyst,81000,"Berlin, BE, Germany",1,Male,1,0,0,0,0,Master's Degree
2021,Shipt,Data Scientist,153000,"Birmingham, AL",6,Male,1,0,0,0,0,Master's Degree
2021,Deloitte,Business Analyst,64000,"Lake Mary, FL",0,Male,0,1,0,0,0,Bachelor's Degree
2021,DoorDash,Business Analyst,155000,"New York, NY",4,Male,0,1,0,0,0,Bachelor's Degree
2021,Vimeo,Business Analyst,104000,"New York, NY",4,Female,0,1,0,0,0,Bachelor's Degree
2021,Wayfair,Business Analyst,92000,"Boston, MA",1,Male,0,1,0,0,0,Bachelor's Degree
2021,MUFG,Data Scientist,300000,"San Francisco, CA",15,Male,1,0,0,0,0,Master's Degree
2021,Capital One,Data Scientist,134000,"Washington, DC",5,Female,1,0,0,0,0,Master's Degree
2021,Facebook,Business Analyst,127000,"Dublin, DN, Ireland",7,Male,1,0,0,0,0,Master's Degree
2021,Google,Business Analyst,27000,"Hyderabad, TS, India",3,Male,1,0,0,0,0,Master's Degree
2021,Bosch,Data Scientist,65000,"Karlsruhe, BW, Germany",2,Male,1,0,0,0,0,Master's Degree
2021,AT Kearney,Business Analyst,20000,"Mumbai, MH, India",1,Female,0,1,0,0,0,Bachelor's Degree
2021,Microsoft,Data Scientist,190000,"Cambridge, MA",1,Male,0,0,1,0,0,PhD
2021,Capital One,Business Analyst,184000,"Richmond, VA",10,Male,1,0,0,0,0,Master's Degree
2021,Point72,Data Scientist,650000,"New York, NY",8,Male,0,0,1,0,0,PhD
2021,PwC,Data Scientist,81000,"Dallas, TX",0,Male,0,1,0,0,0,Bachelor's Degree
2021,Procter & Gamble,Business Analyst,128000,"Minneapolis, MN",15,Male,0,1,0,0,0,Bachelor's Degree
2021,Spotify,Data Scientist,215000,"New York, NY",5,Male,1,0,0,0,0,Master's Degree
2021,Rent the Runway,Data Scientist,140000,"New York, NY",3,Female,1,0,0,0,0,Master's Degree
2021,Bank of America Merrill Lynch,Data Scientist,190000,"New York, NY",0,Male,0,0,1,0,0,PhD
2021,Grubhub,Data Scientist,172000,"New York, NY",4,Male,1,0,0,0,0,Master's Degree
2021,Bank of America,Data Scientist,13000,"Gurgaon, HR, India",5,Female,0,1,0,0,0,Bachelor's Degree
2021,JPMorgan Chase,Data Scientist,170000,"Wilmington, DE",5,Female,0,0,1,0,0,PhD
2021,McKinsey,Business Analyst,120000,"Zurich, ZH, Switzerland",2,Male,1,0,0,0,0,Master's Degree
2021,Logitech,Business Analyst,70000,"Newark, CA",4,Female,0,0,0,0,0,NA
2021,Perspecta,Data Scientist,150000,"Basking Ridge, NJ",1,Male,0,0,0,0,0,NA
2021,Facebook,Data Scientist,242000,"Menlo Park, CA",0,Female,0,0,1,0,0,PhD
2021,Amazon,Data Scientist,93000,"Luxembourg, LU, Luxembourg",2,Male,1,0,0,0,0,Master's Degree
2021,Mail.ru Group,Data Scientist,29000,"Saint Petersburg, SP, Russia",2,Male,1,0,0,0,0,Master's Degree
2021,Capital One,Data Scientist,144000,"Chicago, IL",3,Male,1,0,0,0,0,Master's Degree
2021,Wayfair,Business Analyst,82000,"Boston, MA",0,Female,0,1,0,0,0,Bachelor's Degree
2021,McKinsey,Business Analyst,140000,"Montreal, QC, Canada",4,Female,0,0,0,0,0,NA
2021,Amazon,Data Scientist,232000,"Seattle, WA",1,Male,0,0,1,0,0,PhD
2021,Citi,Business Analyst,79000,"Mississauga, ON, Canada",13,Male,1,0,0,0,0,Master's Degree
2021,Google,Business Analyst,180000,"Mountain View, CA",6,Male,0,0,1,0,0,PhD
2021,Facebook,Data Scientist,315000,"New York, NY",14,Male,1,0,0,0,0,Master's Degree
2021,HCL Technologies,Data Scientist,87000,"New York, NY",2,Female,0,1,0,0,0,Bachelor's Degree
2021,IBM,Data Scientist,134000,"Austin, TX",3,Female,0,1,0,0,0,Bachelor's Degree
2021,Amazon,Data Scientist,160000,"Arlington, VA",4,Male,0,0,1,0,0,PhD
2021,Clearwater Analytics,Business Analyst,50000,"Boise, ID",5,Female,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,445000,"Mountain View, CA",10,Male,1,0,0,0,0,Master's Degree
2021,Morgan Stanley,Business Analyst,97000,"New York, NY",3,Female,1,0,0,0,0,Master's Degree
2021,Capital One,Data Scientist,135000,"Richmond, VA",3,Female,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,300000,"Menlo Park, CA",5,Female,1,0,0,0,0,Master's Degree
2021,Zillow,Data Scientist,233000,"Seattle, WA",6,Male,0,1,0,0,0,Bachelor's Degree
2021,Mail.ru Group,Data Scientist,39000,"Moscow, MC, Russia",2,Male,0,1,0,0,0,Bachelor's Degree
2021,Microsoft,Data Scientist,162000,"Redmond, WA",0,Male,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,302000,"Menlo Park, CA",9,Female,0,1,0,0,0,Bachelor's Degree
2021,Grubhub,Data Scientist,165000,"Chicago, IL",5,Female,1,0,0,0,0,Master's Degree
2021,Booking.com,Data Scientist,138000,"Amsterdam, NH, Netherlands",4,Male,1,0,0,0,0,Master's Degree
2021,Capital Group,Data Scientist,130000,"Los Angeles, CA",2,Female,1,0,0,0,0,Master's Degree
2021,Walmart Labs,Data Scientist,215000,"Sunnyvale, CA",2,Female,1,0,0,0,0,Master's Degree
2021,Apple,Data Scientist,185000,"Cupertino, CA",2,Female,1,0,0,0,0,Master's Degree
2021,ZS Associates,Business Analyst,14000,"Pune, MH, India",1,Female,0,1,0,0,0,Bachelor's Degree
2021,Google,Business Analyst,135000,"Ireland, IN",7,Male,1,0,0,0,0,Master's Degree
2021,Stitch Fix,Data Scientist,577000,"San Francisco, CA",10,Male,0,1,0,0,0,Bachelor's Degree
2021,IBM,Data Scientist,160000,"New York, NY",6,Female,1,0,0,0,0,Master's Degree
2021,Uber,Data Scientist,415000,"San Francisco, CA",5,Male,0,0,1,0,0,PhD
2021,Deloitte,Business Analyst,88000,"Washington, DC",1,Female,0,1,0,0,0,Bachelor's Degree
2021,Facebook,Data Scientist,297000,"New York, NY",2,Female,0,1,0,0,0,Bachelor's Degree
2021,Expedia,Data Scientist,128000,"London, EN, United Kingdom",4,Male,1,0,0,0,0,Master's Degree
2021,PNC,Data Scientist,95000,"Pittsburgh, PA",0,Male,0,0,1,0,0,PhD
2021,Atlassian,Data Scientist,320000,"San Francisco, CA",7,Male,1,0,0,0,0,Master's Degree
2021,Quicken Loans,Data Scientist,120000,"Detroit, MI",3,Male,1,0,0,0,0,Master's Degree
2021,Netflix,Data Scientist,420000,"Los Gatos, CA",6,Female,1,0,0,0,0,Master's Degree
2021,Lenovo,Data Scientist,112000,"Raleigh, NC",7,Male,1,0,0,0,0,Master's Degree
2021,Microsoft,Data Scientist,400000,"Boston, MA",10,Male,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,182000,"New York, NY",3,Male,1,0,0,0,0,Master's Degree
2021,PayPal,Data Scientist,54000,"Chennai, TN, India",4,Male,1,0,0,0,0,Master's Degree
2021,KPMG,Data Scientist,95000,"New York, NY",2,Female,0,0,0,0,0,NA
2021,Uber,Data Scientist,192000,"San Francisco, CA",0,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Data Scientist,259000,"Palo Alto, CA",5,Male,1,0,0,0,0,Master's Degree
2021,MicroStrategy,Business Analyst,130000,"San Francisco, CA",11,Male,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,385000,"Menlo Park, CA",14,Female,1,0,0,0,0,Master's Degree
2021,McKinsey,Data Scientist,140000,"Boston, MA",2,Male,1,0,0,0,0,Master's Degree
2021,Twilio,Data Scientist,415000,"San Francisco, CA",12,Male,1,0,0,0,0,Master's Degree
2021,Microsoft,Data Scientist,181000,"Seattle, WA",3,Female,1,0,0,0,0,Master's Degree
2021,Deloitte,Data Scientist,175000,"San Jose, CA",9,Male,1,0,0,0,0,Master's Degree
2021,Netflix,Data Scientist,400000,"Los Gatos, CA",4,Female,1,0,0,0,0,Master's Degree
2021,The Home Depot,Data Scientist,130000,"Atlanta, GA",3,Male,1,0,0,0,0,Master's Degree
2021,Lockheed Martin,Data Scientist,80000,"Philadelphia, PA",0,Male,0,1,0,0,0,Bachelor's Degree
2021,Bayer,Data Scientist,115000,"Berlin, BE, Germany",3,Female,0,0,1,0,0,PhD
2021,AppDynamics,Data Scientist,220000,"San Francisco, CA",20,Female,0,0,1,0,0,PhD
2021,IBM,Data Scientist,191000,"Los Angeles, CA",3,Male,1,0,0,0,0,Master's Degree
2021,Verizon,Business Analyst,93000,"Basking Ridge, NJ",4,Female,0,1,0,0,0,Bachelor's Degree
2021,Deloitte,Business Analyst,90000,"San Diego, CA",3,Male,0,1,0,0,0,Bachelor's Degree
2021,Ciklum,Data Scientist,85000,"Kiev, KC, Ukraine",8,Male,0,0,1,0,0,PhD
2021,AT&T,Data Scientist,185000,"New York, NY",2,Male,0,0,1,0,0,PhD
2021,Nuance Communications,Business Analyst,145000,"Los Angeles, CA",5,Male,0,1,0,0,0,Bachelor's Degree
2021,JPMorgan Chase,Business Analyst,140000,"New York, NY",3,Male,0,0,0,0,0,NA
2021,Salesforce,Business Analyst,120000,"San Francisco, CA",2,Female,0,0,0,0,0,NA
2021,PwC,Business Analyst,78000,"Dallas, TX",1,Male,0,1,0,0,0,Bachelor's Degree
2021,Huawei,Data Scientist,124000,"London, EN, United Kingdom",4,Male,1,0,0,0,0,Master's Degree
2021,Sophos,Data Scientist,165000,"Portland, OR",7,Female,0,1,0,0,0,Bachelor's Degree
2021,Visa,Business Analyst,91000,"Austin, TX",1,Male,0,1,0,0,0,Bachelor's Degree
2021,Capital One,Data Scientist,126000,"Vienna, VA",2,Male,1,0,0,0,0,Master's Degree
2021,Goldman Sachs,Data Scientist,195000,"New York, NY",6,Male,1,0,0,0,0,Master's Degree
2021,Nielsen,Data Scientist,122000,"New York, NY",5,Male,1,0,0,0,0,Master's Degree
2021,Shopify,Data Scientist,120000,"Vancouver, BC, Canada",3,Female,1,0,0,0,0,Master's Degree
2021,Poshmark,Data Scientist,170000,"Redwood City, CA",4,Male,1,0,0,0,0,Master's Degree
2021,Deloitte,Data Scientist,137000,"Washington, DC",4,Male,1,0,0,0,0,Master's Degree
2021,Oracle,Data Scientist,120000,"Herndon, VA",3,Male,0,0,0,0,0,NA
2021,Intuit,Data Scientist,145000,"Mountain View, CA",4,Female,1,0,0,0,0,Master's Degree
